session_id,customer_id,session_date,channel,device,page_views,add_to_cart,checkout,purchase,bounce_flag
52648,,2025-10-03,Google Ads,Desktop,11,0,0,0,0
52649,438,2025-12-03,Influencer,Desktop,12,0,0,0,0
52650,4018,2025-07-28,Google Ads,Desktop,13,1,1,1,0
52651,920,2025-01-31,Meta Ads,Mobile,6,0,0,0,0
52652,,2025-01-18,Meta Ads,Desktop,3,1,0,0,0
52653,3813,2025-06-17,Affiliate,Mobile,2,1,1,0,1
52654,4851,2025-09-18,Google Ads,Mobile,12,0,0,0,0
52655,6262,2026-05-18,Email,Desktop,7,0,0,0,0
52656,2920,2025-11-03,Organic,Mobile,3,1,1,1,0
52657,7753,2026-05-11,Google Ads,Mobile,5,0,0,0,0
52658,,2025-09-29,Email,Mobile,1,0,0,0,1
52659,,2025-08-24,Influencer,Mobile,4,1,1,0,0
52660,9808,2026-05-20,Affiliate,Desktop,11,0,0,0,0
52661,9983,2025-10-08,Meta Ads,Desktop,9,1,0,0,0
52662,9037,2025-05-11,Email,Tablet,7,1,0,0,0
52663,1431,2025-07-08,Email,Desktop,9,0,0,0,0
52664,7037,2025-09-25,Meta Ads,Desktop,3,0,0,0,0
52665,7963,2025-09-12,Meta Ads,Desktop,3,0,0,0,0
52666,9627,2025-12-03,Email,Mobile,11,0,0,0,0
52667,,2025-02-01,Influencer,Desktop,4,1,1,0,0
52668,,2025-06-13,Meta Ads,Mobile,1,0,0,0,1
52669,,2026-04-19,Meta Ads,Tablet,6,1,0,0,0
52670,4583,2026-03-21,Google Ads,Mobile,11,0,0,0,0
52671,8734,2026-02-28,Meta Ads,Desktop,5,0,0,0,0
52672,9369,2025-07-11,Affiliate,Mobile,4,0,0,0,0
52673,1728,2025-03-07,Affiliate,Desktop,4,1,1,0,0
52674,9253,2025-06-05,Affiliate,Mobile,10,1,0,0,0
52675,7462,2025-01-02,Organic,Desktop,5,0,0,0,0
52676,58,2026-05-25,Meta Ads,Desktop,2,0,0,0,1
52677,2173,2025-09-30,Email,Mobile,2,1,1,1,1
52678,7389,2026-05-18,Influencer,Desktop,10,1,0,0,0
52679,,2026-05-17,Meta Ads,Desktop,5,0,0,0,0
52680,5213,2026-03-25,Meta Ads,Mobile,9,1,1,0,0
52681,6553,2026-01-11,Google Ads,Desktop,9,0,0,0,0
52682,6192,2025-06-23,Google Ads,Desktop,12,0,0,0,0
52683,999,2025-03-15,Meta Ads,Desktop,9,1,0,0,0
52684,,2025-06-10,Email,Desktop,9,0,0,0,0
52685,2086,2026-02-21,Google Ads,Desktop,2,0,0,0,1
52686,3364,2025-07-28,Influencer,Mobile,12,0,0,0,0
52687,,2025-11-26,Affiliate,Desktop,10,0,0,0,0
52688,750,2025-01-11,Affiliate,Mobile,13,0,0,0,0
52689,3481,2025-03-23,Influencer,Mobile,10,0,0,0,0
52690,5690,2026-03-04,Affiliate,Mobile,10,0,0,0,0
52691,,2025-04-10,Google Ads,Desktop,9,0,0,0,0
52692,3971,2025-05-07,Google Ads,Mobile,7,1,0,0,0
52693,3594,2025-11-22,Affiliate,Desktop,10,0,0,0,0
52694,5698,2025-07-09,Influencer,Mobile,9,0,0,0,0
52695,,2026-03-15,Email,Mobile,6,1,0,0,0
52696,3151,2026-03-03,Affiliate,Desktop,1,0,0,0,1
52697,269,2025-02-20,Organic,Mobile,8,0,0,0,0
52698,,2025-03-20,Affiliate,Mobile,2,0,0,0,1
52699,2615,2026-04-02,Meta Ads,Mobile,3,1,1,0,0
52700,,2026-04-03,Affiliate,Desktop,4,0,0,0,0
52701,4720,2026-03-20,Organic,Mobile,10,0,0,0,0
52702,5201,2025-05-06,Email,Tablet,4,1,1,1,0
52703,,2026-06-16,Influencer,Mobile,9,0,0,0,0
52704,8244,2025-01-09,Affiliate,Mobile,7,0,0,0,0
52705,,2025-05-21,Influencer,Desktop,12,1,1,0,0
52706,3289,2025-04-15,Google Ads,Mobile,4,0,0,0,0
52707,1468,2025-12-17,Organic,Mobile,13,0,0,0,0
52708,711,2025-01-29,Meta Ads,Tablet,13,1,0,0,0
52709,4010,2026-05-11,Email,Mobile,5,0,0,0,0
52710,1079,2025-07-01,Influencer,Desktop,5,0,0,0,0
52711,9008,2026-01-07,Google Ads,Mobile,6,0,0,0,0
52712,7314,2025-07-27,Affiliate,Mobile,5,1,0,0,0
52713,2554,2025-05-03,Meta Ads,Mobile,3,0,0,0,0
52714,2105,2026-05-24,Google Ads,Desktop,3,0,0,0,0
52715,1641,2025-05-30,Influencer,Mobile,13,1,0,0,0
52716,8043,2026-04-21,Organic,Mobile,12,0,0,0,0
52717,3505,2026-06-12,Affiliate,Mobile,7,0,0,0,0
52718,2375,2025-10-04,Email,Mobile,8,1,0,0,0
52719,5714,2025-02-05,Affiliate,Desktop,8,0,0,0,0
52720,9754,2026-03-09,Google Ads,Mobile,5,0,0,0,0
52721,7896,2025-11-10,Influencer,Desktop,6,0,0,0,0
52722,4084,2026-02-05,Google Ads,Mobile,6,0,0,0,0
52723,2753,2025-12-17,Google Ads,Mobile,13,0,0,0,0
52724,9208,2025-06-03,Google Ads,Mobile,10,0,0,0,0
52725,7669,2025-09-04,Meta Ads,Mobile,12,0,0,0,0
52726,7030,2026-06-05,Influencer,Mobile,2,1,0,0,1
52727,6947,2025-11-11,Organic,Mobile,5,1,1,1,0
52728,9136,2025-09-15,Google Ads,Mobile,5,1,1,1,0
52729,2382,2025-10-13,Influencer,Mobile,10,1,0,0,0
52730,4415,2025-06-21,Google Ads,Desktop,13,1,0,0,0
52731,9901,2025-08-17,Organic,Tablet,7,0,0,0,0
52732,8046,2025-09-23,Influencer,Mobile,11,0,0,0,0
52733,647,2025-12-22,Google Ads,Desktop,2,0,0,0,1
52734,3045,2025-02-18,Meta Ads,Mobile,10,0,0,0,0
52735,5998,2026-03-08,Affiliate,Mobile,9,0,0,0,0
52736,2579,2025-01-06,Meta Ads,Mobile,13,0,0,0,0
52737,8321,2025-01-21,Organic,Mobile,2,0,0,0,1
52738,6264,2025-02-22,Influencer,Desktop,2,0,0,0,1
52739,7356,2026-04-01,Influencer,Mobile,7,1,1,1,0
52740,8111,2025-09-10,Email,Desktop,1,0,0,0,1
52741,5520,2026-05-08,Meta Ads,Desktop,12,1,0,0,0
52742,2729,2026-01-31,Influencer,Desktop,7,1,0,0,0
52743,1275,2025-11-13,Email,Mobile,8,1,0,0,0
52744,2196,2026-01-19,Organic,Desktop,8,1,0,0,0
52745,8580,2026-02-15,Meta Ads,Mobile,12,0,0,0,0
52746,,2025-05-19,Google Ads,Mobile,8,1,1,0,0
52747,9423,2025-09-22,Affiliate,Desktop,11,0,0,0,0
52748,4572,2025-06-06,Influencer,Mobile,8,0,0,0,0
52749,3284,2025-07-18,Meta Ads,Tablet,12,1,0,0,0
52750,,2025-12-28,Influencer,Mobile,6,0,0,0,0
52751,360,2026-05-05,Organic,Mobile,2,0,0,0,1
52752,1883,2025-06-03,Influencer,Mobile,6,0,0,0,0
52753,229,2025-08-19,Organic,Mobile,8,1,1,0,0
52754,9502,2026-06-19,Affiliate,Desktop,13,0,0,0,0
52755,,2025-10-12,Google Ads,Mobile,12,0,0,0,0
52756,,2025-02-18,Affiliate,Mobile,9,0,0,0,0
52757,,2025-07-25,Influencer,Mobile,12,0,0,0,0
52758,5349,2025-04-11,Meta Ads,Mobile,8,0,0,0,0
52759,,2026-02-18,Influencer,Tablet,11,1,0,0,0
52760,4761,2025-03-29,Affiliate,Mobile,12,0,0,0,0
52761,5782,2025-08-24,Email,Mobile,4,0,0,0,0
52762,2317,2025-02-23,Meta Ads,Desktop,13,0,0,0,0
52763,5901,2025-12-31,Google Ads,Desktop,7,0,0,0,0
52764,7799,2026-05-12,Organic,Mobile,11,0,0,0,0
52765,2662,2025-01-30,Google Ads,Mobile,9,0,0,0,0
52766,6867,2025-04-09,Email,Mobile,9,0,0,0,0
52767,6103,2025-02-09,Google Ads,Desktop,3,0,0,0,0
52768,,2026-03-02,Influencer,Desktop,4,0,0,0,0
52769,1248,2026-01-10,Affiliate,Mobile,7,0,0,0,0
52770,8684,2025-04-22,Influencer,Desktop,1,1,1,0,1
52771,,2026-02-05,Google Ads,Mobile,3,0,0,0,0
52772,6269,2025-08-11,Organic,Desktop,1,1,0,0,1
52773,,2026-01-27,Organic,Mobile,7,0,0,0,0
52774,2013,2025-07-28,Influencer,Desktop,7,0,0,0,0
52775,6514,2026-05-22,Google Ads,Mobile,1,0,0,0,1
52776,3441,2025-05-22,Organic,Mobile,1,0,0,0,1
52777,1056,2026-06-28,Organic,Desktop,2,0,0,0,1
52778,,2025-10-09,Google Ads,Mobile,7,1,0,0,0
52779,6944,2025-01-03,Email,Mobile,8,0,0,0,0
52780,,2025-08-30,Email,Mobile,5,0,0,0,0
52781,5347,2025-09-03,Google Ads,Mobile,1,1,0,0,1
52782,9692,2025-10-14,Affiliate,Mobile,4,0,0,0,0
52783,7634,2025-07-05,Meta Ads,Desktop,5,0,0,0,0
52784,,2026-06-08,Organic,Mobile,5,0,0,0,0
52785,,2025-06-30,Meta Ads,Mobile,12,0,0,0,0
52786,8725,2026-03-04,Meta Ads,Tablet,6,1,1,0,0
52787,9996,2026-02-09,Google Ads,Desktop,11,1,1,0,0
52788,4659,2025-10-28,Organic,Mobile,11,1,1,1,0
52789,3068,2026-04-22,Google Ads,Tablet,4,0,0,0,0
52790,216,2026-04-06,Affiliate,Mobile,13,0,0,0,0
52791,,2026-05-11,Influencer,Mobile,13,0,0,0,0
52792,,2025-06-12,Meta Ads,Mobile,8,0,0,0,0
52793,987,2025-11-11,Organic,Mobile,6,0,0,0,0
52794,3347,2025-08-14,Email,Mobile,3,1,0,0,0
52795,9566,2025-06-06,Meta Ads,Mobile,13,0,0,0,0
52796,8003,2025-03-24,Influencer,Desktop,6,0,0,0,0
52797,8355,2026-06-29,Affiliate,Desktop,4,1,1,0,0
52798,9686,2025-06-25,Influencer,Mobile,11,1,1,1,0
52799,7049,2026-05-04,Influencer,Desktop,12,0,0,0,0
52800,9247,2026-04-17,Meta Ads,Desktop,1,0,0,0,1
52801,6931,2026-06-12,Affiliate,Desktop,10,0,0,0,0
52802,5407,2025-08-24,Organic,Mobile,5,0,0,0,0
52803,590,2025-11-15,Google Ads,Mobile,9,0,0,0,0
52804,5795,2025-12-28,Affiliate,Desktop,5,1,0,0,0
52805,8505,2025-06-22,Affiliate,Desktop,1,0,0,0,1
52806,1951,2025-04-15,Email,Mobile,5,0,0,0,0
52807,9403,2025-09-15,Google Ads,Mobile,5,0,0,0,0
52808,206,2025-08-21,Meta Ads,Tablet,1,0,0,0,1
52809,223,2025-08-26,Meta Ads,Desktop,10,0,0,0,0
52810,1332,2026-02-24,Google Ads,Mobile,5,0,0,0,0
52811,3714,2025-08-27,Affiliate,Mobile,8,1,1,0,0
52812,1884,2026-03-19,Affiliate,Mobile,8,0,0,0,0
52813,1756,2025-11-07,Organic,Desktop,8,1,0,0,0
52814,,2026-01-06,Organic,Mobile,5,0,0,0,0
52815,6237,2025-10-25,Organic,Desktop,4,0,0,0,0
52816,9792,2025-04-24,Google Ads,Mobile,10,0,0,0,0
52817,3509,2026-04-24,Meta Ads,Desktop,8,0,0,0,0
52818,,2026-03-23,Affiliate,Desktop,11,0,0,0,0
52819,1869,2025-07-10,Google Ads,Desktop,8,1,0,0,0
52820,,2025-12-29,Google Ads,Mobile,10,0,0,0,0
52821,8094,2025-06-25,Organic,Desktop,2,0,0,0,1
52822,7957,2025-02-05,Google Ads,Desktop,8,0,0,0,0
52823,600,2025-12-30,Influencer,Mobile,7,0,0,0,0
52824,,2025-05-11,Influencer,Desktop,10,1,1,1,0
52825,2865,2026-03-04,Email,Mobile,2,0,0,0,1
52826,7865,2025-11-02,Google Ads,Mobile,9,0,0,0,0
52827,7557,2026-02-13,Affiliate,Desktop,2,0,0,0,1
52828,,2025-03-03,Google Ads,Mobile,7,1,0,0,0
52829,6042,2025-06-18,Affiliate,Mobile,12,0,0,0,0
52830,6860,2025-08-12,Influencer,Desktop,12,0,0,0,0
52831,818,2026-02-26,Affiliate,Mobile,13,0,0,0,0
52832,879,2026-02-20,Influencer,Desktop,6,0,0,0,0
52833,5528,2025-11-11,Email,Mobile,9,1,1,1,0
52834,6067,2026-03-20,Email,Tablet,12,0,0,0,0
52835,5004,2026-02-20,Google Ads,Mobile,8,0,0,0,0
52836,4148,2025-03-17,Meta Ads,Mobile,10,0,0,0,0
52837,9874,2025-12-02,Google Ads,Tablet,10,0,0,0,0
52838,8067,2026-05-03,Meta Ads,Desktop,9,1,1,0,0
52839,6965,2026-03-28,Influencer,Desktop,2,0,0,0,1
52840,1251,2025-01-29,Email,Mobile,11,0,0,0,0
52841,5179,2026-06-19,Affiliate,Mobile,6,0,0,0,0
52842,4928,2026-05-31,Google Ads,Mobile,1,0,0,0,1
52843,69,2025-05-24,Organic,Mobile,9,0,0,0,0
52844,9007,2026-06-14,Email,Mobile,9,0,0,0,0
52845,,2026-06-15,Google Ads,Desktop,6,0,0,0,0
52846,7292,2025-12-19,Meta Ads,Desktop,1,0,0,0,1
52847,2182,2025-04-22,Influencer,Mobile,13,0,0,0,0
52848,,2025-01-08,Influencer,Mobile,13,0,0,0,0
52849,8256,2025-05-19,Influencer,Mobile,6,0,0,0,0
52850,3070,2025-10-07,Meta Ads,Mobile,10,0,0,0,0
52851,1759,2025-04-30,Email,Mobile,12,0,0,0,0
52852,,2026-01-28,Influencer,Mobile,6,0,0,0,0
52853,4155,2025-10-21,Google Ads,Desktop,10,0,0,0,0
52854,2951,2026-01-03,Organic,Desktop,4,1,1,0,0
52855,,2026-02-08,Email,Mobile,8,0,0,0,0
52856,2441,2026-06-03,Meta Ads,Mobile,1,0,0,0,1
52857,181,2025-12-22,Meta Ads,Mobile,7,1,1,1,0
52858,9850,2025-03-21,Influencer,Desktop,10,1,0,0,0
52859,1293,2025-05-10,Meta Ads,Desktop,5,0,0,0,0
52860,6167,2025-09-03,Affiliate,Mobile,5,0,0,0,0
52861,2351,2025-07-30,Influencer,Desktop,7,0,0,0,0
52862,5101,2026-06-09,Google Ads,Desktop,13,0,0,0,0
52863,9599,2026-02-13,Meta Ads,Mobile,2,0,0,0,1
52864,3153,2025-05-26,Google Ads,Mobile,10,0,0,0,0
52865,7290,2026-05-13,Affiliate,Desktop,5,0,0,0,0
52866,1522,2025-08-17,Affiliate,Desktop,9,0,0,0,0
52867,3446,2026-02-17,Organic,Mobile,1,0,0,0,1
52868,,2025-12-09,Affiliate,Desktop,5,0,0,0,0
52869,3209,2025-11-12,Organic,Mobile,11,1,0,0,0
52870,54,2025-02-25,Affiliate,Mobile,6,0,0,0,0
52871,9015,2026-03-30,Affiliate,Desktop,4,1,1,1,0
52872,6184,2025-05-31,Organic,Tablet,2,0,0,0,1
52873,1437,2025-12-21,Google Ads,Mobile,8,0,0,0,0
52874,,2025-03-30,Email,Tablet,7,0,0,0,0
52875,9627,2025-04-02,Affiliate,Tablet,10,0,0,0,0
52876,8124,2025-02-18,Organic,Tablet,3,1,1,1,0
52877,9894,2026-04-08,Google Ads,Mobile,12,0,0,0,0
52878,7782,2025-10-06,Email,Desktop,3,0,0,0,0
52879,,2025-06-17,Meta Ads,Mobile,1,1,1,1,1
52880,4659,2026-05-07,Influencer,Mobile,8,0,0,0,0
52881,326,2025-08-03,Influencer,Desktop,9,0,0,0,0
52882,7886,2025-03-26,Meta Ads,Desktop,11,0,0,0,0
52883,1765,2026-04-10,Meta Ads,Mobile,1,0,0,0,1
52884,1753,2026-05-28,Organic,Mobile,2,0,0,0,1
52885,3761,2026-02-17,Google Ads,Tablet,5,1,1,0,0
52886,9782,2026-05-30,Influencer,Desktop,6,1,1,0,0
52887,8471,2025-05-21,Email,Mobile,3,0,0,0,0
52888,6111,2025-03-04,Google Ads,Mobile,11,0,0,0,0
52889,8997,2025-11-10,Google Ads,Desktop,6,0,0,0,0
52890,1499,2025-12-25,Email,Mobile,1,1,1,0,1
52891,,2026-02-20,Influencer,Mobile,7,0,0,0,0
52892,9610,2025-11-05,Google Ads,Mobile,5,1,1,1,0
52893,9063,2025-12-30,Affiliate,Mobile,13,0,0,0,0
52894,3053,2025-09-09,Affiliate,Desktop,13,0,0,0,0
52895,6243,2026-02-03,Meta Ads,Tablet,12,0,0,0,0
52896,4589,2026-02-27,Google Ads,Mobile,6,0,0,0,0
52897,9633,2025-05-23,Google Ads,Mobile,11,0,0,0,0
52898,9581,2026-05-04,Meta Ads,Desktop,4,0,0,0,0
52899,123,2025-05-10,Google Ads,Desktop,2,0,0,0,1
52900,9743,2026-05-14,Email,Mobile,7,0,0,0,0
52901,4867,2026-06-15,Email,Mobile,1,1,0,0,1
52902,5398,2026-03-12,Google Ads,Mobile,7,1,0,0,0
52903,6395,2025-08-21,Google Ads,Mobile,10,1,0,0,0
52904,2265,2025-09-29,Google Ads,Mobile,12,0,0,0,0
52905,4823,2025-03-15,Google Ads,Tablet,6,0,0,0,0
52906,4735,2025-12-31,Affiliate,Mobile,10,1,0,0,0
52907,4951,2025-11-09,Google Ads,Mobile,8,0,0,0,0
52908,,2025-10-23,Email,Tablet,6,0,0,0,0
52909,1302,2026-01-03,Organic,Desktop,11,0,0,0,0
52910,,2025-09-07,Influencer,Mobile,3,0,0,0,0
52911,,2026-03-11,Meta Ads,Mobile,12,0,0,0,0
52912,,2025-08-28,Email,Mobile,13,0,0,0,0
52913,7751,2025-09-05,Meta Ads,Mobile,4,0,0,0,0
52914,1121,2025-01-30,Affiliate,Desktop,3,0,0,0,0
52915,9209,2025-03-26,Organic,Mobile,8,1,1,0,0
52916,,2026-05-14,Affiliate,Desktop,8,0,0,0,0
52917,3690,2026-02-20,Email,Desktop,2,0,0,0,1
52918,4286,2025-04-08,Affiliate,Mobile,5,0,0,0,0
52919,3633,2025-03-03,Influencer,Desktop,12,1,0,0,0
52920,1154,2025-05-02,Email,Mobile,11,0,0,0,0
52921,,2025-02-22,Organic,Desktop,5,1,1,0,0
52922,1746,2025-10-26,Affiliate,Tablet,4,0,0,0,0
52923,6043,2026-02-11,Influencer,Mobile,8,0,0,0,0
52924,9404,2026-03-21,Email,Tablet,10,0,0,0,0
52925,2903,2025-08-15,Email,Desktop,1,0,0,0,1
52926,6180,2025-11-27,Meta Ads,Mobile,12,1,0,0,0
52927,6778,2026-05-03,Organic,Desktop,4,0,0,0,0
52928,3526,2026-03-09,Organic,Tablet,5,1,1,1,0
52929,3754,2026-06-25,Affiliate,Mobile,8,0,0,0,0
52930,,2025-08-12,Google Ads,Mobile,5,0,0,0,0
52931,5536,2025-11-22,Affiliate,Mobile,6,0,0,0,0
52932,4025,2026-06-13,Influencer,Mobile,8,0,0,0,0
52933,7181,2026-04-19,Google Ads,Mobile,8,0,0,0,0
52934,4957,2026-06-11,Google Ads,Mobile,9,0,0,0,0
52935,8052,2025-09-03,Affiliate,Mobile,8,0,0,0,0
52936,,2026-06-14,Google Ads,Desktop,1,1,0,0,1
52937,7668,2025-04-16,Google Ads,Mobile,13,0,0,0,0
52938,5474,2026-05-09,Meta Ads,Desktop,3,0,0,0,0
52939,1920,2025-08-03,Google Ads,Mobile,9,0,0,0,0
52940,5317,2025-02-27,Organic,Mobile,4,0,0,0,0
52941,819,2025-09-04,Affiliate,Desktop,8,0,0,0,0
52942,295,2026-02-28,Organic,Mobile,2,1,0,0,1
52943,,2026-03-15,Google Ads,Mobile,12,1,0,0,0
52944,,2025-10-25,Email,Desktop,1,0,0,0,1
52945,2954,2025-10-14,Influencer,Mobile,3,1,0,0,0
52946,,2025-10-04,Affiliate,Mobile,11,0,0,0,0
52947,1678,2025-08-20,Influencer,Mobile,3,0,0,0,0
52948,9572,2025-08-27,Meta Ads,Mobile,3,0,0,0,0
52949,6355,2026-01-21,Email,Mobile,1,0,0,0,1
52950,8930,2025-01-17,Google Ads,Desktop,13,1,0,0,0
52951,1654,2025-01-01,Affiliate,Desktop,11,0,0,0,0
52952,3671,2026-03-18,Meta Ads,Mobile,12,0,0,0,0
52953,2274,2025-04-28,Email,Mobile,1,0,0,0,1
52954,3036,2025-10-11,Meta Ads,Mobile,10,0,0,0,0
52955,,2025-11-11,Influencer,Mobile,3,0,0,0,0
52956,592,2025-08-12,Meta Ads,Mobile,1,1,0,0,1
52957,8340,2025-06-04,Email,Desktop,12,0,0,0,0
52958,5509,2025-03-07,Influencer,Desktop,9,0,0,0,0
52959,1679,2025-05-01,Organic,Desktop,9,0,0,0,0
52960,2126,2025-07-24,Meta Ads,Mobile,4,0,0,0,0
52961,,2025-07-28,Meta Ads,Mobile,7,0,0,0,0
52962,4943,2026-05-14,Affiliate,Tablet,7,0,0,0,0
52963,8259,2025-06-29,Google Ads,Mobile,6,0,0,0,0
52964,206,2025-07-09,Influencer,Desktop,10,0,0,0,0
52965,426,2025-08-15,Meta Ads,Mobile,13,1,0,0,0
52966,6875,2025-04-15,Meta Ads,Mobile,8,0,0,0,0
52967,9168,2026-02-08,Google Ads,Mobile,3,0,0,0,0
52968,532,2025-06-04,Google Ads,Mobile,5,0,0,0,0
52969,315,2025-11-09,Influencer,Mobile,2,0,0,0,1
52970,9046,2026-03-23,Email,Desktop,4,0,0,0,0
52971,,2025-06-03,Organic,Mobile,2,1,1,0,1
52972,8945,2026-02-18,Meta Ads,Tablet,12,1,1,0,0
52973,,2025-11-03,Organic,Mobile,6,0,0,0,0
52974,9963,2026-01-18,Google Ads,Desktop,11,0,0,0,0
52975,7788,2026-03-29,Meta Ads,Mobile,4,0,0,0,0
52976,1012,2025-06-27,Influencer,Mobile,13,0,0,0,0
52977,3807,2025-04-07,Organic,Mobile,5,0,0,0,0
52978,8021,2026-02-08,Organic,Mobile,2,1,0,0,1
52979,,2025-03-28,Meta Ads,Desktop,6,1,0,0,0
52980,,2026-02-25,Google Ads,Desktop,9,0,0,0,0
52981,7954,2026-03-23,Organic,Desktop,11,0,0,0,0
52982,2637,2025-03-12,Organic,Mobile,5,0,0,0,0
52983,9609,2026-01-29,Affiliate,Desktop,3,1,1,1,0
52984,7911,2025-05-14,Email,Mobile,8,0,0,0,0
52985,3812,2026-05-31,Affiliate,Mobile,9,0,0,0,0
52986,953,2025-10-03,Google Ads,Mobile,2,1,0,0,1
52987,,2025-08-30,Organic,Mobile,10,0,0,0,0
52988,,2025-01-18,Influencer,Mobile,8,1,1,0,0
52989,4709,2025-11-18,Meta Ads,Desktop,2,0,0,0,1
52990,5282,2026-05-28,Affiliate,Mobile,5,0,0,0,0
52991,,2025-07-15,Affiliate,Desktop,5,0,0,0,0
52992,1858,2026-01-28,Organic,Mobile,12,0,0,0,0
52993,,2026-01-03,Meta Ads,Mobile,10,0,0,0,0
52994,7914,2025-06-07,Google Ads,Mobile,6,0,0,0,0
52995,5984,2025-09-22,Google Ads,Mobile,9,0,0,0,0
52996,,2025-04-24,Meta Ads,Desktop,2,0,0,0,1
52997,1399,2026-01-09,Google Ads,Mobile,8,0,0,0,0
52998,,2025-05-10,Google Ads,Desktop,2,0,0,0,1
52999,4818,2025-08-12,Google Ads,Mobile,4,0,0,0,0
53000,2437,2026-02-19,Email,Mobile,8,0,0,0,0
53001,2774,2026-01-19,Affiliate,Desktop,13,1,1,1,0
53002,2358,2025-03-13,Affiliate,Mobile,8,1,0,0,0
53003,,2025-02-01,Affiliate,Desktop,2,0,0,0,1
53004,9639,2025-10-28,Organic,Mobile,6,0,0,0,0
53005,8101,2025-01-22,Affiliate,Mobile,2,0,0,0,1
53006,5882,2025-09-22,Influencer,Mobile,10,0,0,0,0
53007,1358,2026-05-19,Meta Ads,Mobile,2,1,0,0,1
53008,,2026-03-05,Meta Ads,Desktop,1,0,0,0,1
53009,5367,2025-07-15,Meta Ads,Tablet,1,1,1,1,1
53010,5551,2026-05-09,Affiliate,Tablet,4,1,0,0,0
53011,,2025-07-01,Email,Mobile,2,1,1,1,1
53012,8272,2026-06-24,Affiliate,Desktop,4,0,0,0,0
53013,44,2025-06-10,Google Ads,Mobile,11,0,0,0,0
53014,5919,2026-03-27,Meta Ads,Desktop,8,0,0,0,0
53015,,2025-06-05,Affiliate,Desktop,2,0,0,0,1
53016,2880,2025-02-12,Affiliate,Tablet,12,0,0,0,0
53017,,2025-09-15,Affiliate,Mobile,7,0,0,0,0
53018,1447,2025-04-30,Affiliate,Desktop,12,1,0,0,0
53019,,2025-01-26,Meta Ads,Desktop,13,0,0,0,0
53020,7044,2026-03-25,Organic,Desktop,3,1,0,0,0
53021,2478,2025-01-16,Email,Mobile,12,1,0,0,0
53022,7629,2025-04-29,Influencer,Mobile,8,0,0,0,0
53023,4543,2026-04-26,Email,Mobile,4,1,0,0,0
53024,,2026-06-15,Affiliate,Tablet,11,0,0,0,0
53025,875,2026-04-08,Meta Ads,Desktop,6,0,0,0,0
53026,3014,2025-05-15,Influencer,Desktop,8,0,0,0,0
53027,2189,2025-07-06,Google Ads,Desktop,6,1,0,0,0
53028,921,2025-04-06,Influencer,Desktop,1,1,0,0,1
53029,,2025-10-15,Meta Ads,Mobile,5,0,0,0,0
53030,,2026-01-24,Email,Mobile,2,0,0,0,1
53031,8622,2026-02-08,Influencer,Desktop,7,1,0,0,0
53032,2529,2025-12-17,Influencer,Desktop,7,0,0,0,0
53033,1839,2025-03-14,Influencer,Mobile,6,0,0,0,0
53034,8786,2025-08-04,Email,Mobile,11,0,0,0,0
53035,2263,2025-11-29,Influencer,Desktop,9,0,0,0,0
53036,6543,2025-02-22,Meta Ads,Desktop,8,0,0,0,0
53037,6900,2026-05-18,Meta Ads,Tablet,8,0,0,0,0
53038,3709,2026-03-12,Meta Ads,Mobile,12,0,0,0,0
53039,5345,2025-07-26,Organic,Mobile,12,0,0,0,0
53040,,2025-05-24,Affiliate,Desktop,2,0,0,0,1
53041,,2025-10-30,Affiliate,Desktop,6,1,1,1,0
53042,6685,2025-03-29,Meta Ads,Mobile,8,0,0,0,0
53043,339,2025-05-22,Affiliate,Mobile,13,0,0,0,0
53044,,2025-07-31,Google Ads,Desktop,4,0,0,0,0
53045,467,2026-05-29,Meta Ads,Mobile,7,1,0,0,0
53046,2750,2025-06-21,Affiliate,Desktop,13,0,0,0,0
53047,2532,2026-01-08,Google Ads,Mobile,3,0,0,0,0
53048,,2026-06-24,Email,Desktop,8,0,0,0,0
53049,,2025-06-01,Influencer,Mobile,11,0,0,0,0
53050,4729,2026-04-01,Affiliate,Mobile,4,1,1,1,0
53051,3104,2026-03-11,Organic,Desktop,7,0,0,0,0
53052,3554,2026-04-23,Meta Ads,Desktop,5,0,0,0,0
53053,4820,2025-09-22,Google Ads,Mobile,1,1,0,0,1
53054,309,2025-01-02,Affiliate,Desktop,5,0,0,0,0
53055,6828,2025-04-26,Email,Mobile,2,0,0,0,1
53056,8650,2026-01-16,Google Ads,Mobile,7,0,0,0,0
53057,5047,2025-05-18,Affiliate,Mobile,12,0,0,0,0
53058,9391,2026-02-02,Influencer,Mobile,7,0,0,0,0
53059,3368,2026-02-19,Meta Ads,Desktop,7,0,0,0,0
53060,,2025-10-06,Influencer,Desktop,1,1,0,0,1
53061,6957,2026-01-09,Organic,Mobile,5,0,0,0,0
53062,3650,2025-04-01,Google Ads,Mobile,1,0,0,0,1
53063,7753,2025-07-15,Organic,Desktop,1,0,0,0,1
53064,,2025-08-03,Email,Desktop,13,0,0,0,0
53065,,2026-05-06,Organic,Desktop,5,0,0,0,0
53066,4539,2025-06-25,Affiliate,Desktop,9,0,0,0,0
53067,,2026-02-06,Organic,Desktop,13,0,0,0,0
53068,,2025-10-23,Organic,Mobile,11,1,0,0,0
53069,6311,2025-03-07,Google Ads,Mobile,12,1,0,0,0
53070,8457,2026-03-06,Email,Desktop,12,0,0,0,0
53071,8192,2025-11-23,Influencer,Desktop,10,1,1,0,0
