order_id,customer_id,order_date,order_status,quantity,selling_price,discount_pct,revenue
44922,9012,2025-09-28,Delivered,2,1639.64,0.1,3279.28
44923,4792,2025-07-22,Cancelled,1,8229.36,0.1,8229.36
44924,3458,2025-12-14,Delivered,2,3248.8,0.15,6497.6
44925,1496,2025-04-18,Delivered,1,9771.22,0.15,9771.22
44926,1239,2026-06-12,Cancelled,2,1722.21,0.05,3444.42
44927,3555,2025-02-06,Cancelled,2,11963.77,0.0,23927.54
44928,2302,2025-09-13,Delivered,2,2937.15,0.05,5874.3
44929,5458,2026-03-06,Delivered,2,5466.2,0.2,10932.4
44930,111,2026-02-19,Delivered,2,7934.11,0.2,15868.22
44931,9057,2025-09-08,Cancelled,1,8433.3,0.0,8433.3
44932,4534,2025-09-25,Delivered,1,1348.24,0.1,1348.24
44933,3226,2026-04-26,Delivered,2,6363.48,0.1,12726.96
44934,408,2025-08-25,Returned,3,8899.83,0.15,26699.49
44935,51,2025-01-23,Delivered,1,9987.55,0.0,9987.55
44936,1905,2025-08-13,Delivered,3,1315.2,0.25,3945.6
44937,6744,2025-01-24,Delivered,2,7777.17,0.0,15554.34
44938,399,2026-04-23,Cancelled,1,4151.55,0.1,4151.55
44939,9590,2025-05-01,Returned,1,2278.56,0.15,2278.56
44940,1017,2025-03-21,Cancelled,1,276.51,0.15,276.51
44941,9885,2025-12-07,Cancelled,2,1525.07,0.15,3050.14
44942,3397,2025-06-08,Delivered,1,6795.83,0.1,6795.83
44943,4630,2026-02-07,Delivered,1,8494.93,0.05,8494.93
44944,7331,2026-01-28,Delivered,1,3725.52,0.15,3725.52
44945,1760,2025-10-10,Returned,3,7888.48,0.15,23665.44
44946,1530,2025-06-11,Returned,1,9369.29,0.2,9369.29
44947,6738,2025-06-03,Delivered,1,7744.13,0.1,7744.13
44948,5072,2025-01-02,Delivered,1,3080.24,0.05,3080.24
44949,8074,2026-04-27,Delivered,2,3795.85,0.0,7591.7
44950,4679,2025-04-29,Cancelled,2,8643.59,0.0,17287.18
44951,5564,2025-09-13,Delivered,2,5776.47,0.05,11552.94
44952,3242,2025-01-17,Delivered,3,3709.35,0.1,11128.05
44953,3516,2025-10-05,Returned,2,6082.96,0.15,12165.92
44954,9816,2025-06-09,Delivered,1,2549.04,0.25,2549.04
44955,3339,2025-10-04,Delivered,1,5716.81,0.25,5716.81
44956,8883,2025-06-28,Delivered,1,1582.85,0.05,1582.85
44957,4415,2026-02-24,Cancelled,2,3938.19,0.05,7876.38
44958,6205,2026-06-04,Returned,2,3593.65,0.05,7187.3
44959,2041,2025-12-19,Returned,3,9436.73,0.15,28310.19
44960,3283,2026-03-17,Delivered,3,9374.09,0.1,28122.27
44961,4250,2025-09-09,Delivered,1,8115.54,0.0,8115.54
44962,7585,2025-03-08,Delivered,3,364.56,0.2,1093.68
44963,8233,2025-07-16,Cancelled,1,7605.36,0.2,7605.36
44964,5486,2025-03-08,Delivered,2,646.41,0.0,1292.82
44965,5553,2025-01-24,Delivered,3,1117.15,0.2,3351.45
44966,413,2026-06-28,Delivered,1,6183.57,0.1,6183.57
44967,2552,2025-09-19,Delivered,2,3763.52,0.25,7527.04
44968,8893,2026-01-01,Delivered,3,1175.96,0.0,3527.88
44969,7000,2025-08-23,Delivered,2,1387.85,0.25,2775.7
44970,8523,2025-12-07,Delivered,1,5432.7,0.25,5432.7
44971,3497,2025-06-10,Cancelled,2,1550.21,0.15,3100.42
44972,6711,2025-11-17,Returned,2,3757.46,0.15,7514.92
44973,1872,2025-10-16,Returned,2,6064.47,0.05,12128.94
44974,7174,2025-03-23,Delivered,1,1346.97,0.15,1346.97
44975,501,2025-10-24,Cancelled,1,7162.13,0.05,7162.13
44976,9923,2025-05-25,Returned,2,7216.53,0.1,14433.06
44977,8668,2025-11-01,Delivered,2,3070.02,0.1,6140.04
44978,6538,2025-08-24,Delivered,1,9101.46,0.1,9101.46
44979,5622,2025-06-26,Delivered,1,752.57,0.25,752.57
44980,7886,2025-09-01,Delivered,3,5127.49,0.2,15382.47
44981,298,2025-02-09,Delivered,2,5675.9,0.1,11351.8
44982,1933,2026-06-14,Delivered,3,8559.33,0.1,25677.99
44983,4947,2025-11-14,Returned,1,8670.96,0.0,8670.96
44984,1109,2025-01-24,Cancelled,3,6596.38,0.25,19789.14
44985,2851,2025-03-18,Delivered,2,5222.99,0.25,10445.98
44986,5559,2025-01-09,Delivered,2,762.73,0.0,1525.46
44987,2612,2025-05-17,Delivered,1,4123.85,0.0,4123.85
44988,3934,2026-05-14,Delivered,1,7544.36,0.15,7544.36
44989,9240,2026-02-01,Delivered,1,8176.83,0.0,8176.83
44990,7028,2026-04-24,Delivered,2,5264.49,0.1,10528.98
44991,9568,2025-09-19,Delivered,1,8903.63,0.15,8903.63
44992,2342,2025-06-07,Delivered,1,5041.96,0.05,5041.96
44993,7389,2025-07-26,Delivered,1,6720.73,0.05,6720.73
44994,9170,2025-06-25,Delivered,1,6496.86,0.0,6496.86
44995,2483,2026-04-20,Delivered,2,9675.15,0.0,19350.3
44996,1089,2025-11-19,Delivered,1,7721.4,0.15,7721.4
44997,991,2026-03-30,Returned,3,6826.14,0.15,20478.42
44998,9702,2025-04-21,Delivered,2,7552.72,0.25,15105.44
44999,546,2026-05-07,Cancelled,1,1878.26,0.25,1878.26
45000,4370,2026-04-23,Delivered,2,3185.69,0.2,6371.38
45001,484,2025-11-20,Delivered,2,9864.07,0.05,19728.14
45002,2875,2025-05-27,Delivered,1,6730.55,0.0,6730.55
45003,9727,2025-11-21,Cancelled,2,1328.97,0.1,2657.94
45004,1626,2025-02-02,Delivered,2,8677.75,0.05,17355.5
45005,1745,2025-04-16,Delivered,2,7482.86,0.0,14965.72
45006,283,2025-10-18,Delivered,1,7524.12,0.1,7524.12
45007,7311,2026-06-12,Delivered,1,6303.97,0.25,6303.97
45008,2082,2026-02-04,Delivered,2,3704.2,0.0,7408.4
45009,3137,2025-05-09,Delivered,1,5452.5,0.1,5452.5
45010,7520,2026-06-06,Delivered,3,9128.14,0.15,27384.42
45011,7648,2025-09-21,Cancelled,3,1948.51,0.0,5845.53
45012,4877,2025-12-07,Cancelled,1,1933.73,0.1,1933.73
45013,8165,2026-03-17,Returned,2,7301.19,0.1,14602.38
45014,5828,2025-02-25,Delivered,2,5095.8,0.1,10191.6
45015,2632,2025-04-18,Cancelled,2,5215.31,0.1,10430.62
45016,2221,2025-12-27,Returned,1,2457.1,0.25,2457.1
45017,3381,2025-08-25,Delivered,1,6784.61,0.0,6784.61
45018,169,2025-02-20,Delivered,1,8568.87,0.05,8568.87
45019,4953,2025-03-17,Delivered,2,6591.32,0.1,13182.64
45020,1156,2025-04-16,Delivered,1,4264.96,0.1,4264.96
45021,519,2025-09-29,Cancelled,2,5272.77,0.2,10545.54
45022,1909,2025-06-11,Returned,3,7652.11,0.0,22956.33
45023,242,2026-05-11,Delivered,1,5271.82,0.25,5271.82
45024,1478,2025-01-31,Cancelled,1,4308.39,0.15,4308.39
45025,8155,2025-07-19,Returned,3,6263.23,0.05,18789.69
45026,9131,2025-03-11,Delivered,1,1840.92,0.1,1840.92
45027,4560,2026-02-23,Delivered,3,10280.23,0.1,30840.69
45028,5228,2026-02-20,Delivered,3,4126.38,0.0,12379.14
45029,4984,2025-01-30,Delivered,3,3643.9,0.1,10931.7
45030,6097,2025-10-22,Cancelled,2,10253.51,0.1,20507.02
45031,6075,2025-09-28,Delivered,3,1819.06,0.1,5457.18
45032,3058,2025-01-28,Delivered,1,7270.99,0.0,7270.99
45033,3290,2025-05-04,Delivered,1,1099.12,0.1,1099.12
45034,6973,2025-07-20,Delivered,1,4414.88,0.15,4414.88
45035,7624,2025-11-05,Delivered,1,1908.98,0.05,1908.98
45036,2185,2025-09-08,Returned,1,7041.25,0.25,7041.25
45037,228,2025-09-26,Cancelled,2,8379.64,0.1,16759.28
45038,88,2026-02-01,Delivered,1,2629.22,0.2,2629.22
45039,1275,2025-04-01,Delivered,2,11842.21,0.1,23684.42
45040,3807,2025-02-07,Cancelled,1,6611.95,0.1,6611.95
45041,9279,2026-04-10,Delivered,2,3841.96,0.15,7683.92
45042,5914,2025-05-07,Delivered,1,5615.97,0.1,5615.97
45043,8764,2025-09-30,Delivered,2,5172.11,0.15,10344.22
45044,8979,2025-02-04,Delivered,2,8454.5,0.2,16909.0
45045,767,2026-06-22,Returned,2,2076.49,0.0,4152.98
45046,1481,2026-01-24,Cancelled,1,3615.67,0.1,3615.67
45047,5543,2026-06-21,Delivered,1,3640.72,0.25,3640.72
45048,9130,2026-06-04,Delivered,2,1284.91,0.25,2569.82
45049,7332,2025-05-17,Delivered,2,3181.3,0.25,6362.6
45050,4362,2025-08-12,Returned,2,2114.28,0.1,4228.56
45051,2572,2026-04-27,Cancelled,3,644.67,0.05,1934.01
45052,2750,2025-10-14,Delivered,2,2254.17,0.0,4508.34
45053,160,2026-01-28,Delivered,2,4042.27,0.25,8084.54
45054,6203,2025-09-09,Delivered,2,1049.16,0.05,2098.32
45055,6598,2025-08-24,Delivered,1,8443.05,0.1,8443.05
45056,5145,2025-08-11,Delivered,3,9344.5,0.2,28033.5
45057,7748,2026-03-21,Returned,2,5966.46,0.2,11932.92
45058,7275,2025-09-28,Delivered,2,4894.39,0.25,9788.78
45059,7323,2025-08-18,Delivered,1,6292.43,0.05,6292.43
45060,579,2025-10-03,Delivered,2,7613.32,0.1,15226.64
45061,1695,2025-09-26,Delivered,1,3549.45,0.1,3549.45
45062,8736,2025-04-26,Delivered,1,6264.44,0.2,6264.44
45063,5669,2025-07-22,Delivered,3,6299.37,0.05,18898.11
45064,1329,2025-12-08,Returned,2,7187.2,0.05,14374.4
45065,2277,2026-04-05,Delivered,3,8124.84,0.0,24374.52
45066,9414,2025-08-09,Cancelled,2,1211.54,0.05,2423.08
45067,6145,2026-05-10,Cancelled,2,2167.72,0.1,4335.44
45068,4540,2026-06-23,Returned,2,6901.49,0.15,13802.98
45069,4822,2025-03-24,Returned,1,5026.82,0.2,5026.82
45070,5885,2025-04-23,Returned,3,2225.96,0.1,6677.88
45071,5701,2025-11-18,Cancelled,1,5146.2,0.15,5146.2
45072,5836,2025-05-30,Delivered,2,1553.11,0.0,3106.22
45073,3147,2025-03-05,Delivered,1,10159.65,0.05,10159.65
45074,649,2026-03-07,Cancelled,1,8160.38,0.1,8160.38
45075,5270,2026-04-28,Delivered,1,6376.25,0.2,6376.25
45076,5751,2025-05-10,Delivered,2,9720.52,0.0,19441.04
45077,5154,2025-05-01,Delivered,1,2330.22,0.15,2330.22
45078,9753,2026-03-24,Cancelled,2,363.11,0.0,726.22
45079,1717,2025-01-20,Delivered,1,1096.98,0.05,1096.98
45080,7456,2025-01-09,Delivered,2,5076.0,0.0,10152.0
45081,191,2026-02-11,Returned,1,6915.12,0.15,6915.12
45082,3247,2025-04-13,Delivered,1,6348.61,0.0,6348.61
45083,6592,2025-12-30,Returned,3,373.36,0.2,1120.08
45084,4935,2025-08-09,Delivered,1,2913.66,0.05,2913.66
45085,2438,2025-08-13,Delivered,2,9812.26,0.0,19624.52
45086,4798,2026-06-01,Returned,1,8163.38,0.1,8163.38
45087,5309,2025-12-04,Returned,1,8097.56,0.0,8097.56
45088,1081,2025-05-19,Delivered,3,11161.43,0.0,33484.29
45089,180,2026-02-25,Delivered,1,3337.41,0.15,3337.41
45090,2297,2025-03-21,Delivered,2,5733.25,0.1,11466.5
45091,2674,2025-04-03,Delivered,3,1284.5,0.05,3853.5
45092,5295,2025-08-05,Delivered,2,8513.22,0.0,17026.44
45093,405,2025-06-15,Delivered,3,1319.98,0.05,3959.94
45094,3850,2026-06-18,Delivered,1,7409.81,0.0,7409.81
45095,2945,2025-09-22,Delivered,1,6008.69,0.1,6008.69
45096,6129,2025-08-10,Cancelled,1,6592.61,0.0,6592.61
45097,7300,2025-12-12,Cancelled,3,5934.41,0.0,17803.23
45098,7357,2025-09-01,Returned,2,6295.26,0.0,12590.52
45099,6272,2025-12-01,Delivered,2,7635.2,0.05,15270.4
45100,5022,2025-08-15,Delivered,2,2119.11,0.25,4238.22
45101,1645,2025-09-27,Delivered,2,4010.13,0.15,8020.26
45102,6133,2026-05-14,Delivered,1,1861.76,0.2,1861.76
45103,1213,2025-12-27,Delivered,1,517.43,0.0,517.43
45104,4238,2025-02-17,Cancelled,1,4805.61,0.05,4805.61
45105,1181,2025-01-12,Delivered,2,1884.09,0.1,3768.18
45106,2717,2025-09-02,Cancelled,1,7166.23,0.25,7166.23
45107,8496,2025-06-26,Delivered,1,7299.6,0.0,7299.6
45108,95,2025-10-23,Delivered,2,5632.91,0.1,11265.82
45109,2848,2025-11-08,Returned,1,3244.15,0.15,3244.15
45110,872,2026-04-16,Returned,1,4732.25,0.05,4732.25
45111,9953,2025-06-16,Delivered,3,5935.42,0.0,17806.26
45112,8729,2026-01-04,Delivered,1,3867.95,0.0,3867.95
45113,5548,2026-05-29,Cancelled,2,4930.27,0.0,9860.54
45114,1713,2025-04-23,Delivered,2,3091.12,0.0,6182.24
45115,9989,2026-06-10,Cancelled,1,1685.22,0.0,1685.22
45116,811,2026-05-31,Returned,1,1287.25,0.25,1287.25
45117,2408,2025-07-22,Cancelled,3,5494.9,0.0,16484.7
45118,5577,2026-03-06,Delivered,1,5362.78,0.1,5362.78
45119,9489,2025-05-07,Delivered,1,4215.12,0.2,4215.12
45120,1494,2025-01-19,Delivered,1,1215.43,0.0,1215.43
45121,9228,2025-05-03,Delivered,1,4000.53,0.15,4000.53
45122,2172,2025-03-06,Returned,2,4645.15,0.0,9290.3
45123,1708,2025-08-30,Delivered,1,5312.71,0.25,5312.71
45124,9696,2025-05-22,Delivered,1,6421.55,0.15,6421.55
45125,9862,2026-06-06,Delivered,2,3025.61,0.1,6051.22
45126,1305,2025-09-30,Delivered,2,9560.49,0.0,19120.98
45127,3501,2025-05-09,Delivered,3,9461.55,0.15,28384.65
45128,3948,2025-06-09,Delivered,2,442.98,0.05,885.96
45129,1476,2025-06-30,Returned,2,6363.57,0.0,12727.14
45130,9255,2025-02-23,Returned,1,5711.37,0.25,5711.37
45131,3647,2025-11-01,Delivered,1,8845.64,0.0,8845.64
45132,8059,2025-01-14,Returned,1,1285.41,0.1,1285.41
45133,817,2025-11-07,Returned,3,3549.73,0.25,10649.19
45134,3882,2026-01-29,Delivered,1,981.86,0.1,981.86
45135,5974,2025-12-28,Delivered,2,7009.34,0.2,14018.68
45136,1902,2025-01-04,Delivered,2,5436.69,0.25,10873.38
45137,5997,2026-02-01,Returned,2,7422.75,0.15,14845.5
45138,4293,2025-09-27,Cancelled,3,3307.63,0.15,9922.89
45139,3321,2026-03-08,Delivered,1,1529.34,0.1,1529.34
45140,3965,2025-08-19,Cancelled,3,6784.45,0.05,20353.35
45141,3141,2025-09-25,Delivered,2,1467.04,0.1,2934.08
45142,2797,2025-08-28,Delivered,1,9448.72,0.1,9448.72
45143,360,2025-02-08,Delivered,1,12816.94,0.05,12816.94
45144,5463,2025-09-02,Delivered,2,4034.07,0.1,8068.14
45145,6659,2026-01-04,Cancelled,1,4837.71,0.05,4837.71
45146,9344,2026-03-25,Delivered,2,7765.57,0.0,15531.14
45147,2506,2025-11-19,Delivered,1,8238.5,0.0,8238.5
45148,4365,2025-07-24,Returned,1,7659.28,0.15,7659.28
45149,4733,2025-04-27,Delivered,1,6493.78,0.15,6493.78
45150,6464,2026-03-13,Delivered,3,4956.52,0.1,14869.56
45151,5063,2026-04-11,Delivered,2,5327.49,0.15,10654.98
45152,4562,2025-06-02,Returned,1,5754.47,0.15,5754.47
45153,7877,2026-02-09,Returned,2,6521.49,0.2,13042.98
45154,1393,2026-04-02,Delivered,2,4230.26,0.2,8460.52
45155,6332,2025-08-18,Cancelled,2,2449.1,0.0,4898.2
45156,1912,2025-11-08,Returned,3,5367.43,0.05,16102.29
45157,9707,2026-06-12,Returned,1,5485.73,0.1,5485.73
45158,6828,2025-12-05,Returned,1,624.72,0.0,624.72
45159,6321,2026-01-04,Returned,1,1689.75,0.0,1689.75
45160,8717,2026-05-09,Delivered,2,4061.44,0.0,8122.88
45161,3573,2026-05-22,Cancelled,2,12179.97,0.0,24359.94
45162,990,2026-03-03,Delivered,1,8293.73,0.05,8293.73
45163,8698,2026-02-02,Delivered,1,1670.5,0.0,1670.5
45164,9268,2025-04-28,Delivered,2,1557.15,0.1,3114.3
45165,5159,2026-01-23,Delivered,1,7426.9,0.2,7426.9
45166,4468,2025-07-17,Cancelled,3,1116.17,0.05,3348.51
45167,1877,2025-04-29,Returned,2,6655.1,0.0,13310.2
45168,2380,2026-06-24,Returned,2,2642.19,0.0,5284.38
45169,5651,2025-08-17,Delivered,1,2208.69,0.25,2208.69
45170,1674,2025-12-15,Cancelled,1,5719.77,0.0,5719.77
45171,1228,2025-12-13,Delivered,3,7513.28,0.05,22539.84
45172,2753,2025-12-02,Delivered,3,7626.69,0.0,22880.07
45173,3453,2026-03-28,Cancelled,1,2688.78,0.1,2688.78
45174,2426,2026-03-22,Cancelled,3,6832.71,0.0,20498.13
45175,306,2026-05-12,Delivered,1,8277.94,0.05,8277.94
45176,3253,2026-04-28,Delivered,1,7280.24,0.15,7280.24
45177,783,2025-02-14,Cancelled,2,5020.88,0.1,10041.76
45178,7508,2025-08-08,Delivered,1,4514.49,0.15,4514.49
45179,2186,2026-01-25,Cancelled,1,3840.92,0.15,3840.92
45180,262,2026-04-05,Returned,2,12098.64,0.0,24197.28
45181,6220,2025-05-25,Delivered,2,7477.65,0.25,14955.3
45182,3843,2026-03-27,Delivered,1,4270.14,0.1,4270.14
45183,4933,2026-01-22,Delivered,2,10713.61,0.0,21427.22
45184,6203,2025-10-10,Delivered,3,6682.58,0.25,20047.74
45185,4330,2025-06-22,Delivered,2,3329.01,0.1,6658.02
45186,1014,2025-11-16,Cancelled,2,9423.86,0.0,18847.72
45187,5713,2025-11-08,Delivered,1,6111.55,0.2,6111.55
45188,5609,2025-06-05,Delivered,1,4124.71,0.15,4124.71
45189,1955,2025-10-15,Cancelled,1,670.55,0.1,670.55
45190,7480,2025-11-02,Delivered,2,4527.14,0.15,9054.28
45191,6823,2026-04-21,Returned,2,7946.24,0.0,15892.48
45192,6756,2025-04-08,Delivered,1,8417.68,0.05,8417.68
45193,5442,2025-12-23,Delivered,3,4694.66,0.15,14083.98
45194,6356,2025-02-13,Cancelled,1,9899.45,0.1,9899.45
45195,1395,2025-05-13,Returned,1,7991.04,0.2,7991.04
45196,1189,2026-03-31,Delivered,2,8175.37,0.1,16350.74
45197,5541,2025-12-09,Delivered,2,4624.98,0.25,9249.96
45198,7568,2025-05-05,Returned,1,9884.53,0.1,9884.53
45199,1128,2025-12-16,Delivered,2,10813.48,0.0,21626.96
45200,6195,2026-06-10,Cancelled,1,1290.25,0.05,1290.25
45201,6743,2025-07-18,Delivered,1,2644.45,0.15,2644.45
45202,9991,2026-02-10,Cancelled,3,7731.4,0.1,23194.2
45203,2260,2025-05-24,Delivered,3,6344.6,0.05,19033.8
45204,7851,2025-07-22,Delivered,2,3098.78,0.0,6197.56
45205,489,2026-05-11,Delivered,1,9408.08,0.0,9408.08
45206,7758,2025-03-09,Delivered,1,7889.15,0.1,7889.15
45207,1876,2025-03-25,Returned,3,4905.25,0.0,14715.75
45208,4593,2025-01-29,Delivered,2,5189.44,0.15,10378.88
45209,4830,2025-03-19,Delivered,1,7664.22,0.1,7664.22
45210,9445,2026-03-02,Delivered,1,7916.82,0.1,7916.82
45211,7117,2025-11-18,Returned,1,2277.29,0.0,2277.29
45212,4914,2025-03-09,Delivered,3,5953.15,0.0,17859.45
45213,3708,2025-06-18,Delivered,1,9764.98,0.05,9764.98
45214,9799,2026-03-15,Delivered,2,8607.41,0.2,17214.82
45215,3655,2025-10-02,Cancelled,2,4025.43,0.05,8050.86
45216,8426,2026-01-20,Delivered,1,6179.64,0.2,6179.64
45217,4394,2025-05-26,Delivered,2,4306.55,0.2,8613.1
45218,1980,2026-05-22,Delivered,1,8527.86,0.1,8527.86
45219,8665,2025-07-20,Delivered,2,7872.68,0.15,15745.36
45220,944,2026-06-05,Cancelled,1,4370.51,0.1,4370.51
45221,8006,2025-08-11,Returned,2,1849.3,0.05,3698.6
45222,7966,2026-02-08,Delivered,1,5554.0,0.0,5554.0
45223,9268,2025-11-03,Cancelled,1,5348.96,0.05,5348.96
45224,9960,2025-12-03,Delivered,1,10477.4,0.1,10477.4
45225,7856,2025-02-12,Delivered,1,6120.77,0.15,6120.77
45226,342,2026-03-08,Delivered,1,7236.54,0.15,7236.54
45227,4453,2025-08-24,Delivered,1,3679.67,0.2,3679.67
45228,8248,2025-05-22,Delivered,1,8032.26,0.1,8032.26
45229,5720,2026-01-10,Delivered,1,9109.7,0.2,9109.7
45230,5043,2026-02-19,Delivered,2,3237.49,0.05,6474.98
45231,5518,2026-01-22,Delivered,1,1328.47,0.1,1328.47
45232,2271,2026-05-21,Delivered,1,9776.31,0.05,9776.31
45233,9886,2025-05-28,Cancelled,1,5305.71,0.1,5305.71
45234,1721,2025-04-14,Delivered,1,12992.47,0.1,12992.47
45235,7375,2025-10-24,Delivered,2,9004.36,0.0,18008.72
45236,697,2025-07-05,Delivered,3,2705.5,0.1,8116.5
45237,5335,2025-07-29,Delivered,1,1493.73,0.2,1493.73
45238,9856,2025-12-17,Delivered,2,1333.65,0.05,2667.3
45239,6457,2025-01-21,Delivered,2,3098.18,0.1,6196.36
45240,8138,2025-08-23,Delivered,3,2449.43,0.15,7348.29
45241,9582,2025-08-24,Delivered,2,7675.78,0.0,15351.56
45242,5851,2025-01-14,Delivered,2,3337.94,0.05,6675.88
45243,1909,2026-01-03,Returned,2,794.67,0.15,1589.34
45244,6879,2026-03-30,Cancelled,3,1593.74,0.1,4781.22
45245,9428,2026-05-31,Delivered,3,7786.14,0.2,23358.42
45246,7068,2026-05-31,Delivered,2,2054.26,0.05,4108.52
45247,3528,2025-03-03,Cancelled,1,3571.24,0.0,3571.24
45248,1989,2025-05-15,Cancelled,2,6762.57,0.25,13525.14
45249,3485,2025-08-21,Delivered,1,2602.92,0.1,2602.92
45250,7493,2025-11-15,Delivered,2,8964.45,0.0,17928.9
45251,2247,2026-05-28,Delivered,2,9028.12,0.15,18056.24
45252,2534,2025-05-27,Returned,2,6252.81,0.2,12505.62
45253,3542,2025-09-13,Delivered,1,6842.01,0.1,6842.01
45254,2717,2026-01-07,Delivered,1,8319.21,0.2,8319.21
45255,5061,2026-05-03,Delivered,2,4979.69,0.2,9959.38
45256,6699,2026-01-15,Delivered,1,1846.57,0.0,1846.57
45257,1709,2026-01-07,Delivered,1,2060.29,0.2,2060.29
45258,8178,2026-06-18,Delivered,2,9565.29,0.0,19130.58
45259,1688,2026-04-17,Delivered,2,8606.45,0.1,17212.9
45260,7171,2026-04-17,Returned,2,347.8,0.25,695.6
45261,2880,2026-02-18,Delivered,1,7929.15,0.1,7929.15
45262,5942,2025-06-30,Delivered,2,5471.32,0.1,10942.64
45263,78,2025-02-09,Delivered,1,7054.32,0.2,7054.32
45264,1749,2026-03-04,Delivered,1,8464.75,0.0,8464.75
45265,6464,2026-02-20,Delivered,3,5925.47,0.25,17776.41
45266,1336,2025-12-07,Delivered,1,8377.07,0.1,8377.07
45267,2013,2025-03-11,Delivered,1,8377.58,0.0,8377.58
45268,7559,2026-06-12,Cancelled,2,8927.95,0.0,17855.9
45269,8732,2026-02-12,Delivered,1,7933.77,0.05,7933.77
45270,8084,2025-12-24,Cancelled,1,6993.83,0.15,6993.83
45271,3785,2025-08-17,Returned,1,1309.53,0.15,1309.53
45272,5743,2025-01-30,Delivered,2,9869.3,0.1,19738.6
45273,4549,2026-01-09,Cancelled,2,3773.41,0.2,7546.82
45274,1259,2025-07-26,Delivered,2,6448.99,0.05,12897.98
45275,9281,2025-02-02,Returned,3,7588.59,0.0,22765.77
45276,7765,2025-02-01,Delivered,1,6549.99,0.1,6549.99
45277,254,2025-03-04,Returned,2,2229.69,0.15,4459.38
45278,103,2025-05-28,Delivered,2,7244.04,0.15,14488.08
45279,7074,2025-02-28,Delivered,2,9036.37,0.15,18072.74
45280,3313,2025-03-12,Cancelled,1,7636.21,0.15,7636.21
45281,5059,2025-07-24,Returned,2,1575.52,0.1,3151.04
45282,4572,2025-01-17,Cancelled,1,6754.37,0.1,6754.37
45283,6366,2025-04-03,Returned,1,699.35,0.2,699.35
45284,8283,2025-08-01,Cancelled,1,5649.32,0.15,5649.32
45285,9701,2025-01-05,Delivered,3,664.32,0.2,1992.96
45286,2340,2025-04-25,Delivered,2,497.17,0.25,994.34
45287,1295,2026-04-25,Delivered,2,1479.91,0.1,2959.82
45288,2865,2025-08-07,Delivered,1,6513.05,0.25,6513.05
45289,6753,2026-02-14,Delivered,1,7152.02,0.05,7152.02
45290,2929,2025-09-03,Returned,1,6504.28,0.1,6504.28
45291,7045,2025-11-06,Delivered,1,10682.81,0.0,10682.81
45292,2099,2025-03-12,Returned,2,1174.79,0.1,2349.58
45293,4533,2026-01-30,Delivered,2,5954.5,0.1,11909.0
45294,1009,2025-05-29,Delivered,2,5364.31,0.1,10728.62
45295,1796,2025-06-14,Returned,3,1245.97,0.0,3737.91
45296,9677,2025-05-22,Delivered,1,2033.57,0.2,2033.57
45297,1721,2026-01-20,Cancelled,2,4421.39,0.05,8842.78
45298,4242,2025-12-23,Delivered,1,1475.48,0.2,1475.48
45299,4203,2025-10-11,Delivered,3,1747.92,0.1,5243.76
45300,6903,2025-07-01,Returned,1,1999.42,0.05,1999.42
45301,6752,2025-02-18,Delivered,3,4740.97,0.2,14222.91
45302,5034,2026-03-30,Cancelled,1,9147.69,0.0,9147.69
45303,5500,2025-12-29,Delivered,1,4645.56,0.0,4645.56
45304,7832,2025-11-10,Cancelled,2,4417.38,0.1,8834.76
45305,1030,2026-06-26,Cancelled,1,7317.17,0.0,7317.17
45306,2073,2025-02-15,Delivered,1,6086.42,0.2,6086.42
45307,532,2025-05-20,Delivered,1,7841.25,0.0,7841.25
45308,3031,2026-05-06,Returned,1,7186.12,0.05,7186.12
45309,3708,2025-01-03,Delivered,1,5092.46,0.1,5092.46
45310,1208,2025-06-22,Delivered,2,4993.3,0.2,9986.6
45311,1122,2026-02-14,Delivered,2,9066.69,0.05,18133.38
45312,4690,2025-11-06,Returned,2,6869.01,0.15,13738.02
45313,1401,2025-06-01,Cancelled,1,6077.27,0.0,6077.27
45314,7295,2025-07-08,Delivered,1,3097.2,0.2,3097.2
45315,6795,2025-08-09,Cancelled,2,3031.28,0.05,6062.56
45316,5771,2025-05-18,Delivered,3,5736.71,0.2,17210.13
45317,4755,2025-01-05,Delivered,3,7408.86,0.0,22226.58
45318,8786,2025-11-30,Cancelled,3,1478.3,0.0,4434.9
45319,6482,2025-02-05,Delivered,1,4943.07,0.15,4943.07
45320,8947,2026-01-24,Delivered,1,6139.51,0.0,6139.51
45321,3474,2026-01-22,Delivered,1,5294.47,0.15,5294.47
45322,5303,2026-06-01,Delivered,3,5501.63,0.2,16504.89
45323,944,2026-06-10,Delivered,1,6330.04,0.15,6330.04
45324,4879,2026-05-30,Delivered,1,6378.3,0.1,6378.3
45325,646,2025-11-18,Returned,1,8854.44,0.0,8854.44
45326,3706,2025-02-19,Delivered,2,7975.19,0.15,15950.38
45327,168,2026-04-05,Cancelled,1,5248.23,0.15,5248.23
45328,2432,2026-05-10,Delivered,1,8384.37,0.25,8384.37
45329,8631,2025-04-23,Cancelled,1,4170.8,0.0,4170.8
45330,7188,2025-07-17,Delivered,2,8145.82,0.1,16291.64
45331,9646,2025-02-06,Delivered,2,1005.77,0.2,2011.54
45332,9565,2025-06-27,Delivered,1,2746.06,0.1,2746.06
45333,1500,2025-07-09,Delivered,1,8037.71,0.0,8037.71
