order_id,product_id,quantity,unit_price,discount_pct,revenue,cost,gross_profit
39668,51,1,6141.91,0.05,6141.91,4239.85,1902.06
39669,36,2,3842.31,0.0,7684.62,4047.64,3636.98
39670,1,1,8710.98,0.05,8710.98,6694.03,2016.95
39671,55,1,1166.26,0.05,1166.26,761.09,405.17
39672,70,1,2031.16,0.1,2031.16,1531.33,499.83
39673,8,1,7107.34,0.1,7107.34,5820.49,1286.85
39674,83,1,11876.78,0.0,11876.78,5642.89,6233.89
39675,55,1,1571.51,0.0,1571.51,761.09,810.42
39676,65,3,1298.25,0.1,3894.75,3114.12,780.63
39677,4,2,6324.74,0.2,12649.48,10260.5,2388.98
39678,62,2,2713.7,0.05,5427.4,3888.9,1538.5
39679,25,1,8936.34,0.0,8936.34,5821.84,3114.5
39680,89,2,725.57,0.05,1451.14,773.98,677.16
39681,86,1,2121.85,0.1,2121.85,1706.69,415.16
39682,45,1,5405.65,0.25,5405.65,4199.99,1205.66
39683,82,3,3542.74,0.0,10628.22,8107.68,2520.54
39684,49,3,5306.4,0.0,15919.2,9900.0,6019.2
39685,42,1,1484.46,0.0,1484.46,1103.33,381.13
39686,69,2,8015.13,0.1,16030.26,11286.66,4743.6
39687,42,3,1871.11,0.0,5613.33,3309.99,2303.34
39688,32,1,6607.04,0.1,6607.04,4165.58,2441.46
39689,17,3,4151.82,0.15,12455.46,8896.14,3559.32
39690,39,3,1258.89,0.05,3776.67,2069.64,1707.03
39691,83,3,10839.53,0.05,32518.59,16928.67,15589.92
39692,8,1,11080.15,0.1,11080.15,5820.49,5259.66
39693,20,2,6662.84,0.2,13325.68,9045.94,4279.74
39694,8,2,8177.76,0.05,16355.52,11640.98,4714.54
39695,8,1,10618.14,0.1,10618.14,5820.49,4797.65
39696,79,2,5592.96,0.0,11185.92,8332.04,2853.88
39697,66,2,1562.31,0.25,3124.62,2641.74,482.88
39698,88,1,4310.78,0.0,4310.78,3205.83,1104.95
39699,91,1,6731.95,0.1,6731.95,3939.14,2792.81
39700,70,1,2162.57,0.0,2162.57,1531.33,631.24
39701,89,1,682.14,0.15,682.14,386.99,295.15
39702,73,1,3236.48,0.1,3236.48,2453.1,783.38
39703,93,1,9828.9,0.0,9828.9,4997.81,4831.09
39704,74,2,6594.34,0.0,13188.68,8715.8,4472.88
39705,17,1,3705.08,0.15,3705.08,2965.38,739.7
39706,7,1,4610.93,0.1,4610.93,3624.91,986.02
39707,95,3,540.93,0.2,1622.79,1457.7,165.09
39708,66,2,2498.94,0.05,4997.88,2641.74,2356.14
39709,9,2,10627.08,0.25,21254.16,13511.2,7742.96
39710,59,1,9890.21,0.0,9890.21,6510.62,3379.59
39711,79,1,7231.48,0.15,7231.48,4166.02,3065.46
39712,69,3,8098.89,0.1,24296.67,16929.99,7366.68
39713,66,3,2511.88,0.1,7535.64,3962.61,3573.03
39714,93,1,7440.41,0.15,7440.41,4997.81,2442.6
39715,37,2,6597.77,0.1,13195.54,9336.1,3859.44
39716,57,2,1341.52,0.05,2683.04,1865.74,817.3
39717,75,1,1123.07,0.25,1123.07,1090.61,32.46
39718,38,1,8681.27,0.05,8681.27,5926.25,2755.02
39719,32,1,5805.77,0.0,5805.77,4165.58,1640.19
39720,52,2,2413.71,0.0,4827.42,2614.44,2212.98
39721,1,1,9184.62,0.2,9184.62,6694.03,2490.59
39722,20,2,6613.42,0.1,13226.84,9045.94,4180.9
39723,29,2,7240.79,0.05,14481.58,8796.88,5684.7
39724,22,1,2042.09,0.0,2042.09,1242.95,799.14
39725,84,1,271.34,0.25,271.34,258.01,13.33
39726,42,3,1502.04,0.05,4506.12,3309.99,1196.13
39727,31,1,8186.47,0.25,8186.47,5288.92,2897.55
39728,96,2,6998.85,0.25,13997.7,9278.46,4719.24
39729,34,3,7673.8,0.05,23021.4,11554.32,11467.08
39730,43,3,3711.2,0.1,11133.6,6202.26,4931.34
39731,45,2,6094.7,0.15,12189.4,8399.98,3789.42
39732,89,1,636.65,0.0,636.65,386.99,249.66
39733,50,2,1303.66,0.15,2607.32,1556.36,1050.96
39734,66,1,1886.28,0.1,1886.28,1320.87,565.41
39735,10,1,6191.96,0.2,6191.96,4335.65,1856.31
39736,4,2,7201.73,0.05,14403.46,10260.5,4142.96
39737,85,1,8227.02,0.0,8227.02,4883.02,3344.0
39738,72,1,6138.91,0.1,6138.91,3659.48,2479.43
39739,19,3,3812.04,0.0,11436.12,7106.52,4329.6
39740,8,2,9059.84,0.1,18119.68,11640.98,6478.7
39741,32,2,8758.0,0.0,17516.0,8331.16,9184.84
39742,34,1,6268.04,0.2,6268.04,3851.44,2416.6
39743,41,1,9980.88,0.1,9980.88,6241.31,3739.57
39744,16,1,2150.4,0.1,2150.4,1154.59,995.81
39745,17,1,5188.73,0.0,5188.73,2965.38,2223.35
39746,29,2,5611.06,0.1,11222.12,8796.88,2425.24
39747,81,1,4115.61,0.05,4115.61,3100.56,1015.05
39748,40,3,7052.75,0.0,21158.25,12454.95,8703.3
39749,52,2,2443.65,0.1,4887.3,2614.44,2272.86
39750,40,3,4643.6,0.2,13930.8,12454.95,1475.85
39751,63,1,7647.21,0.1,7647.21,4247.82,3399.39
39752,33,1,649.51,0.25,649.51,615.72,33.79
39753,38,1,9743.34,0.05,9743.34,5926.25,3817.09
39754,97,1,13645.44,0.0,13645.44,6794.34,6851.1
39755,81,3,4551.19,0.15,13653.57,9301.68,4351.89
39756,83,2,9339.97,0.05,18679.94,11285.78,7394.16
39757,46,1,6404.61,0.15,6404.61,5605.42,799.19
39758,23,1,7834.87,0.0,7834.87,5254.37,2580.5
39759,98,3,2950.95,0.1,8852.85,5245.08,3607.77
39760,63,3,9119.08,0.0,27357.24,12743.46,14613.78
39761,90,1,10385.27,0.1,10385.27,6151.25,4234.02
39762,99,1,9638.82,0.2,9638.82,6074.75,3564.07
39763,55,1,973.4,0.15,973.4,761.09,212.31
39764,18,1,6859.59,0.15,6859.59,5398.55,1461.04
39765,82,2,3702.11,0.1,7404.22,5405.12,1999.1
39766,2,1,8907.43,0.2,8907.43,5444.95,3462.48
39767,5,1,4658.75,0.0,4658.75,3122.07,1536.68
39768,53,1,13562.92,0.0,13562.92,6971.98,6590.94
39769,82,2,3700.06,0.1,7400.12,5405.12,1995.0
39770,47,1,5202.19,0.2,5202.19,4496.11,706.08
39771,8,1,9814.98,0.2,9814.98,5820.49,3994.49
39772,62,2,3010.39,0.25,6020.78,3888.9,2131.88
39773,34,3,5717.07,0.15,17151.21,11554.32,5596.89
39774,2,1,8102.51,0.0,8102.51,5444.95,2657.56
39775,39,1,753.9,0.2,753.9,689.88,64.02
39776,16,1,1456.39,0.2,1456.39,1154.59,301.8
39777,5,1,5379.48,0.0,5379.48,3122.07,2257.41
39778,30,3,3736.08,0.15,11208.24,8189.43,3018.81
39779,42,3,1718.95,0.15,5156.85,3309.99,1846.86
39780,82,1,3277.74,0.1,3277.74,2702.56,575.18
39781,47,3,5933.93,0.0,17801.79,13488.33,4313.46
39782,87,2,8791.42,0.0,17582.84,9872.34,7710.5
39783,77,1,6378.59,0.15,6378.59,5267.84,1110.75
39784,83,2,9201.06,0.0,18402.12,11285.78,7116.34
39785,22,1,1492.02,0.15,1492.02,1242.95,249.07
39786,52,2,2263.08,0.1,4526.16,2614.44,1911.72
39787,17,1,5931.36,0.05,5931.36,2965.38,2965.98
39788,90,1,11142.49,0.0,11142.49,6151.25,4991.24
39789,78,1,3744.73,0.05,3744.73,2187.07,1557.66
39790,99,1,9209.65,0.15,9209.65,6074.75,3134.9
39791,7,2,4109.47,0.2,8218.94,7249.82,969.12
39792,19,2,3932.72,0.1,7865.44,4737.68,3127.76
39793,62,3,2836.79,0.0,8510.37,5833.35,2677.02
39794,42,1,2303.01,0.0,2303.01,1103.33,1199.68
39795,46,1,8129.91,0.05,8129.91,5605.42,2524.49
39796,74,3,7910.91,0.15,23732.73,13073.7,10659.03
39797,60,2,7464.02,0.15,14928.04,11136.42,3791.62
39798,15,1,5103.98,0.0,5103.98,3189.72,1914.26
39799,86,1,2424.08,0.1,2424.08,1706.69,717.39
39800,67,2,7920.88,0.2,15841.76,11339.1,4502.66
39801,76,2,9561.33,0.1,19122.66,12062.32,7060.34
39802,82,2,3824.96,0.1,7649.92,5405.12,2244.8
39803,25,1,11331.14,0.0,11331.14,5821.84,5509.3
39804,34,1,4257.37,0.25,4257.37,3851.44,405.93
39805,77,2,6884.32,0.1,13768.64,10535.68,3232.96
39806,85,1,9006.53,0.1,9006.53,4883.02,4123.51
39807,25,2,8379.48,0.0,16758.96,11643.68,5115.28
39808,23,1,5632.64,0.15,5632.64,5254.37,378.27
39809,1,1,11986.27,0.1,11986.27,6694.03,5292.24
39810,72,1,4680.09,0.0,4680.09,3659.48,1020.61
39811,30,2,4092.79,0.05,8185.58,5459.62,2725.96
39812,23,3,7435.17,0.2,22305.51,15763.11,6542.4
39813,6,1,3598.83,0.15,3598.83,2263.73,1335.1
39814,48,3,6311.79,0.05,18935.37,12410.85,6524.52
39815,92,3,3934.7,0.1,11804.1,7100.43,4703.67
39816,75,2,1856.15,0.05,3712.3,2181.22,1531.08
39817,9,1,11601.39,0.2,11601.39,6755.6,4845.79
39818,7,1,6909.13,0.05,6909.13,3624.91,3284.22
39819,1,2,11282.52,0.05,22565.04,13388.06,9176.98
39820,20,3,7523.08,0.05,22569.24,13568.91,9000.33
39821,69,1,6220.93,0.25,6220.93,5643.33,577.6
39822,14,2,2226.71,0.1,4453.42,3840.76,612.66
39823,70,2,2459.0,0.25,4918.0,3062.66,1855.34
39824,11,1,3353.61,0.05,3353.61,2790.43,563.18
39825,85,1,7820.07,0.0,7820.07,4883.02,2937.05
39826,12,1,8623.83,0.2,8623.83,5097.89,3525.94
39827,86,2,1890.74,0.15,3781.48,3413.38,368.1
39828,40,1,5267.23,0.25,5267.23,4151.65,1115.58
39829,73,1,4189.06,0.1,4189.06,2453.1,1735.96
39830,65,3,1859.11,0.05,5577.33,3114.12,2463.21
39831,32,3,4779.02,0.1,14337.06,12496.74,1840.32
39832,97,2,8220.75,0.1,16441.5,13588.68,2852.82
39833,63,2,6159.85,0.2,12319.7,8495.64,3824.06
39834,4,3,5731.77,0.15,17195.31,15390.75,1804.56
39835,68,1,4353.31,0.1,4353.31,2577.34,1775.97
39836,22,1,1625.6,0.05,1625.6,1242.95,382.65
39837,56,2,6277.28,0.2,12554.56,11128.94,1425.62
39838,17,1,4628.65,0.05,4628.65,2965.38,1663.27
39839,34,2,4754.03,0.15,9508.06,7702.88,1805.18
39840,57,1,1072.97,0.1,1072.97,932.87,140.1
39841,11,1,4717.24,0.15,4717.24,2790.43,1926.81
39842,65,2,1257.12,0.15,2514.24,2076.08,438.16
39843,9,2,13531.72,0.0,27063.44,13511.2,13552.24
39844,98,2,3195.46,0.05,6390.92,3496.72,2894.2
39845,96,1,7688.46,0.1,7688.46,4639.23,3049.23
39846,21,1,4741.1,0.1,4741.1,2461.64,2279.46
39847,60,3,6379.74,0.2,19139.22,16704.63,2434.59
39848,59,2,9071.05,0.2,18142.1,13021.24,5120.86
39849,42,1,1305.55,0.1,1305.55,1103.33,202.22
39850,39,3,877.88,0.0,2633.64,2069.64,564.0
39851,35,2,8659.97,0.2,17319.94,10547.94,6772.0
39852,46,1,10316.05,0.05,10316.05,5605.42,4710.63
39853,23,3,7381.04,0.25,22143.12,15763.11,6380.01
39854,40,1,6468.2,0.0,6468.2,4151.65,2316.55
39855,41,2,9676.79,0.0,19353.58,12482.62,6870.96
39856,1,2,12538.87,0.1,25077.74,13388.06,11689.68
39857,85,2,5506.14,0.2,11012.28,9766.04,1246.24
39858,5,3,3486.72,0.25,10460.16,9366.21,1093.95
39859,69,1,5500.17,0.25,5500.17,5643.33,-143.16
39860,20,1,4828.71,0.15,4828.71,4522.97,305.74
39861,5,2,5512.71,0.1,11025.42,6244.14,4781.28
39862,84,1,433.98,0.15,433.98,258.01,175.97
39863,72,2,3987.12,0.15,7974.24,7318.96,655.28
39864,32,2,6553.39,0.0,13106.78,8331.16,4775.62
39865,58,1,3920.0,0.05,3920.0,2984.26,935.74
39866,97,1,10067.59,0.0,10067.59,6794.34,3273.25
39867,54,1,1010.22,0.05,1010.22,779.88,230.34
39868,65,2,1681.9,0.2,3363.8,2076.08,1287.72
39869,34,1,4661.57,0.05,4661.57,3851.44,810.13
39870,14,2,2296.67,0.25,4593.34,3840.76,752.58
39871,100,1,6377.57,0.0,6377.57,4441.72,1935.85
39872,96,1,6736.13,0.1,6736.13,4639.23,2096.9
39873,30,2,4519.79,0.1,9039.58,5459.62,3579.96
39874,34,2,5323.83,0.1,10647.66,7702.88,2944.78
39875,92,1,3634.79,0.2,3634.79,2366.81,1267.98
39876,75,1,1690.09,0.15,1690.09,1090.61,599.48
39877,8,1,8757.26,0.15,8757.26,5820.49,2936.77
39878,50,3,1244.68,0.2,3734.04,2334.54,1399.5
39879,18,1,6227.33,0.25,6227.33,5398.55,828.78
39880,35,3,6317.56,0.1,18952.68,15821.91,3130.77
39881,55,2,1171.3,0.1,2342.6,1522.18,820.42
39882,91,2,4423.82,0.15,8847.64,7878.28,969.36
39883,16,1,1510.95,0.1,1510.95,1154.59,356.36
39884,64,2,5528.42,0.0,11056.84,7066.92,3989.92
39885,89,2,651.44,0.1,1302.88,773.98,528.9
39886,60,1,6652.97,0.15,6652.97,5568.21,1084.76
39887,57,2,1095.61,0.1,2191.22,1865.74,325.48
39888,76,3,8774.41,0.15,26323.23,18093.48,8229.75
39889,66,3,2453.59,0.1,7360.77,3962.61,3398.16
39890,4,3,7965.89,0.15,23897.67,15390.75,8506.92
39891,65,1,1379.02,0.0,1379.02,1038.04,340.98
39892,27,1,8632.03,0.1,8632.03,5766.05,2865.98
39893,60,1,6255.23,0.15,6255.23,5568.21,687.02
39894,17,1,3975.41,0.0,3975.41,2965.38,1010.03
39895,59,1,7714.88,0.25,7714.88,6510.62,1204.26
39896,75,1,1935.87,0.0,1935.87,1090.61,845.26
39897,95,1,938.05,0.05,938.05,485.9,452.15
39898,53,3,11882.66,0.2,35647.98,20915.94,14732.04
39899,57,2,1477.61,0.1,2955.22,1865.74,1089.48
39900,87,1,7156.69,0.25,7156.69,4936.17,2220.52
39901,53,2,8495.43,0.25,16990.86,13943.96,3046.9
39902,51,3,7053.86,0.0,21161.58,12719.55,8442.03
39903,12,1,10375.99,0.0,10375.99,5097.89,5278.1
39904,78,2,3967.4,0.0,7934.8,4374.14,3560.66
39905,52,2,2634.18,0.05,5268.36,2614.44,2653.92
39906,25,1,9385.89,0.05,9385.89,5821.84,3564.05
39907,58,1,4014.78,0.15,4014.78,2984.26,1030.52
39908,42,2,1240.29,0.2,2480.58,2206.66,273.92
39909,36,3,2464.79,0.05,7394.37,6071.46,1322.91
39910,50,3,1068.89,0.05,3206.67,2334.54,872.13
39911,59,3,8333.01,0.05,24999.03,19531.86,5467.17
39912,80,2,7572.21,0.1,15144.42,12679.28,2465.14
39913,80,2,9435.72,0.05,18871.44,12679.28,6192.16
39914,36,1,2956.27,0.25,2956.27,2023.82,932.45
39915,75,1,1454.43,0.2,1454.43,1090.61,363.82
39916,22,3,1562.7,0.2,4688.1,3728.85,959.25
39917,88,2,3952.47,0.1,7904.94,6411.66,1493.28
39918,24,3,7004.02,0.0,21012.06,12683.58,8328.48
39919,64,1,6045.52,0.05,6045.52,3533.46,2512.06
39920,60,2,5352.56,0.25,10705.12,11136.42,-431.3
39921,9,2,11268.98,0.0,22537.96,13511.2,9026.76
39922,84,1,422.94,0.1,422.94,258.01,164.93
39923,60,2,8715.79,0.15,17431.58,11136.42,6295.16
39924,97,1,14518.07,0.0,14518.07,6794.34,7723.73
39925,19,1,3207.35,0.05,3207.35,2368.84,838.51
39926,25,1,9468.42,0.0,9468.42,5821.84,3646.58
39927,46,1,6516.76,0.15,6516.76,5605.42,911.34
39928,90,2,7009.91,0.1,14019.82,12302.5,1717.32
39929,90,3,8984.2,0.1,26952.6,18453.75,8498.85
39930,82,2,4572.18,0.05,9144.36,5405.12,3739.24
39931,9,1,8591.71,0.1,8591.71,6755.6,1836.11
39932,94,3,5577.85,0.1,16733.55,10792.8,5940.75
39933,77,1,7660.51,0.1,7660.51,5267.84,2392.67
39934,31,1,8638.73,0.1,8638.73,5288.92,3349.81
39935,36,1,3660.34,0.15,3660.34,2023.82,1636.52
39936,94,1,6949.0,0.0,6949.0,3597.6,3351.4
39937,75,1,1417.07,0.1,1417.07,1090.61,326.46
39938,42,3,1438.96,0.05,4316.88,3309.99,1006.89
39939,19,1,3135.88,0.0,3135.88,2368.84,767.04
39940,39,2,1226.79,0.1,2453.58,1379.76,1073.82
39941,10,1,8284.3,0.05,8284.3,4335.65,3948.65
39942,58,3,3163.02,0.25,9489.06,8952.78,536.28
39943,79,1,5905.03,0.2,5905.03,4166.02,1739.01
39944,34,3,5411.07,0.0,16233.21,11554.32,4678.89
39945,64,2,6050.78,0.15,12101.56,7066.92,5034.64
39946,87,2,6122.57,0.25,12245.14,9872.34,2372.8
39947,95,1,954.24,0.0,954.24,485.9,468.34
39948,13,2,7875.56,0.25,15751.12,9910.42,5840.7
39949,38,1,7847.16,0.15,7847.16,5926.25,1920.91
39950,8,1,8247.76,0.2,8247.76,5820.49,2427.27
39951,47,1,7100.2,0.25,7100.2,4496.11,2604.09
39952,69,3,11577.15,0.0,34731.45,16929.99,17801.46
39953,67,1,10881.38,0.1,10881.38,5669.55,5211.83
39954,48,2,6094.41,0.15,12188.82,8273.9,3914.92
39955,16,1,1721.14,0.15,1721.14,1154.59,566.55
39956,96,1,7218.59,0.0,7218.59,4639.23,2579.36
39957,1,1,9452.38,0.0,9452.38,6694.03,2758.35
39958,89,3,497.84,0.1,1493.52,1160.97,332.55
39959,81,2,5660.76,0.15,11321.52,6201.12,5120.4
39960,98,2,2550.48,0.1,5100.96,3496.72,1604.24
39961,48,2,8336.62,0.0,16673.24,8273.9,8399.34
39962,12,2,7559.99,0.2,15119.98,10195.78,4924.2
39963,96,3,7072.84,0.1,21218.52,13917.69,7300.83
39964,4,2,8593.45,0.1,17186.9,10260.5,6926.4
39965,11,1,3741.32,0.15,3741.32,2790.43,950.89
39966,45,3,5646.9,0.2,16940.7,12599.97,4340.73
39967,19,1,3608.03,0.2,3608.03,2368.84,1239.19
39968,13,1,5759.32,0.2,5759.32,4955.21,804.11
39969,6,1,3254.84,0.05,3254.84,2263.73,991.11
39970,70,1,2438.38,0.1,2438.38,1531.33,907.05
39971,95,3,715.52,0.15,2146.56,1457.7,688.86
39972,85,1,9366.05,0.1,9366.05,4883.02,4483.03
39973,83,1,8164.76,0.1,8164.76,5642.89,2521.87
39974,49,3,3588.08,0.15,10764.24,9900.0,864.24
39975,98,3,2802.33,0.1,8406.99,5245.08,3161.91
39976,12,2,8887.74,0.15,17775.48,10195.78,7579.7
39977,94,2,5320.83,0.1,10641.66,7195.2,3446.46
39978,98,2,2181.31,0.2,4362.62,3496.72,865.9
39979,22,3,1816.52,0.1,5449.56,3728.85,1720.71
39980,14,2,2905.74,0.05,5811.48,3840.76,1970.72
39981,89,1,461.91,0.2,461.91,386.99,74.92
39982,70,3,2770.7,0.15,8312.1,4593.99,3718.11
39983,76,1,9351.61,0.1,9351.61,6031.16,3320.45
39984,60,3,8669.73,0.05,26009.19,16704.63,9304.56
39985,31,1,10072.12,0.05,10072.12,5288.92,4783.2
39986,33,3,860.96,0.2,2582.88,1847.16,735.72
39987,50,1,932.96,0.15,932.96,778.18,154.78
39988,94,1,4800.96,0.1,4800.96,3597.6,1203.36
39989,55,2,1017.54,0.15,2035.08,1522.18,512.9
39990,34,2,4881.09,0.25,9762.18,7702.88,2059.3
39991,27,1,8770.89,0.1,8770.89,5766.05,3004.84
39992,20,3,8159.93,0.1,24479.79,13568.91,10910.88
39993,31,2,10638.09,0.05,21276.18,10577.84,10698.34
39994,90,3,11811.84,0.0,35435.52,18453.75,16981.77
39995,80,1,11879.31,0.05,11879.31,6339.64,5539.67
39996,80,1,8912.02,0.2,8912.02,6339.64,2572.38
39997,36,2,2485.8,0.15,4971.6,4047.64,923.96
39998,71,1,7181.86,0.15,7181.86,4296.17,2885.69
39999,39,1,1087.99,0.2,1087.99,689.88,398.11
40000,63,1,7273.88,0.05,7273.88,4247.82,3026.06
40001,95,2,624.86,0.1,1249.72,971.8,277.92
40002,4,1,9328.96,0.1,9328.96,5130.25,4198.71
40003,86,1,1990.39,0.1,1990.39,1706.69,283.7
40004,7,1,5753.86,0.1,5753.86,3624.91,2128.95
40005,16,1,1692.36,0.0,1692.36,1154.59,537.77
40006,50,1,970.59,0.15,970.59,778.18,192.41
40007,14,1,3243.84,0.15,3243.84,1920.38,1323.46
40008,93,1,6220.46,0.05,6220.46,4997.81,1222.65
40009,27,1,9212.08,0.2,9212.08,5766.05,3446.03
40010,7,1,5175.83,0.1,5175.83,3624.91,1550.92
40011,69,1,7970.1,0.0,7970.1,5643.33,2326.77
40012,45,1,5846.45,0.1,5846.45,4199.99,1646.46
40013,35,1,7520.62,0.1,7520.62,5273.97,2246.65
40014,70,2,2019.11,0.2,4038.22,3062.66,975.56
40015,46,2,8783.47,0.25,17566.94,11210.84,6356.1
40016,53,1,9246.24,0.05,9246.24,6971.98,2274.26
40017,1,2,9103.94,0.2,18207.88,13388.06,4819.82
40018,4,3,9037.36,0.05,27112.08,15390.75,11721.33
40019,45,1,6698.81,0.05,6698.81,4199.99,2498.82
40020,4,2,7946.55,0.15,15893.1,10260.5,5632.6
40021,28,1,1896.94,0.1,1896.94,1295.9,601.04
40022,61,2,2212.66,0.15,4425.32,3643.36,781.96
40023,35,3,10425.38,0.05,31276.14,15821.91,15454.23
40024,48,1,8014.14,0.05,8014.14,4136.95,3877.19
40025,6,1,3927.82,0.1,3927.82,2263.73,1664.09
40026,50,1,1177.3,0.2,1177.3,778.18,399.12
40027,50,1,1084.53,0.0,1084.53,778.18,306.35
40028,24,1,8871.94,0.0,8871.94,4227.86,4644.08
40029,62,1,3568.79,0.1,3568.79,1944.45,1624.34
40030,36,3,2416.83,0.05,7250.49,6071.46,1179.03
40031,41,2,8917.49,0.25,17834.98,12482.62,5352.36
40032,51,1,6906.59,0.15,6906.59,4239.85,2666.74
40033,9,1,10007.94,0.05,10007.94,6755.6,3252.34
40034,90,3,10376.9,0.0,31130.7,18453.75,12676.95
40035,40,1,5019.62,0.2,5019.62,4151.65,867.97
40036,28,1,2011.82,0.0,2011.82,1295.9,715.92
40037,30,1,4906.73,0.05,4906.73,2729.81,2176.92
40038,29,1,8188.43,0.0,8188.43,4398.44,3789.99
40039,40,1,4531.4,0.25,4531.4,4151.65,379.75
40040,61,2,3630.45,0.0,7260.9,3643.36,3617.54
40041,77,1,6257.1,0.2,6257.1,5267.84,989.26
40042,55,1,1434.06,0.05,1434.06,761.09,672.97
40043,96,1,6280.78,0.1,6280.78,4639.23,1641.55
40044,35,1,6805.54,0.0,6805.54,5273.97,1531.57
40045,62,1,2866.89,0.2,2866.89,1944.45,922.44
40046,21,3,3399.37,0.0,10198.11,7384.92,2813.19
40047,40,1,7807.48,0.0,7807.48,4151.65,3655.83
40048,67,2,7585.85,0.0,15171.7,11339.1,3832.6
40049,50,2,1494.76,0.1,2989.52,1556.36,1433.16
40050,14,2,2476.84,0.2,4953.68,3840.76,1112.92
40051,87,3,5157.45,0.25,15472.35,14808.51,663.84
40052,41,1,10342.31,0.0,10342.31,6241.31,4101.0
40053,86,3,3503.3,0.0,10509.9,5120.07,5389.83
40054,66,2,1891.46,0.25,3782.92,2641.74,1141.18
40055,85,1,7142.07,0.05,7142.07,4883.02,2259.05
40056,78,1,4129.22,0.0,4129.22,2187.07,1942.15
40057,94,3,7347.57,0.05,22042.71,10792.8,11249.91
40058,50,3,856.8,0.15,2570.4,2334.54,235.86
40059,89,1,618.09,0.0,618.09,386.99,231.1
40060,12,3,7364.96,0.05,22094.88,15293.67,6801.21
40061,39,3,941.23,0.0,2823.69,2069.64,754.05
40062,100,2,5160.05,0.2,10320.1,8883.44,1436.66
40063,59,1,7652.0,0.15,7652.0,6510.62,1141.38
40064,89,3,510.93,0.15,1532.79,1160.97,371.82
40065,46,2,8220.76,0.2,16441.52,11210.84,5230.68
40066,92,1,3723.19,0.1,3723.19,2366.81,1356.38
40067,55,2,986.99,0.1,1973.98,1522.18,451.8
40068,82,1,3833.56,0.25,3833.56,2702.56,1131.0
40069,56,1,6318.3,0.1,6318.3,5564.47,753.83
40070,23,1,6948.49,0.15,6948.49,5254.37,1694.12
40071,84,1,412.76,0.2,412.76,258.01,154.75
40072,38,3,7923.62,0.2,23770.86,17778.75,5992.11
40073,83,2,7013.89,0.2,14027.78,11285.78,2742.0
40074,28,1,2585.79,0.05,2585.79,1295.9,1289.89
40075,44,1,6522.38,0.15,6522.38,4474.99,2047.39
40076,19,1,4166.31,0.05,4166.31,2368.84,1797.47
40077,51,2,6752.4,0.2,13504.8,8479.7,5025.1
40078,43,1,2683.32,0.1,2683.32,2067.42,615.9
40079,55,1,1582.79,0.0,1582.79,761.09,821.7
40080,56,1,7722.43,0.2,7722.43,5564.47,2157.96
40081,69,2,8169.69,0.15,16339.38,11286.66,5052.72
40082,63,3,5155.24,0.15,15465.72,12743.46,2722.26
40083,52,1,1896.44,0.0,1896.44,1307.22,589.22
40084,84,2,485.66,0.0,971.32,516.02,455.3
40085,79,2,7897.02,0.1,15794.04,8332.04,7462.0
40086,86,2,2458.99,0.15,4917.98,3413.38,1504.6
40087,35,1,7001.01,0.15,7001.01,5273.97,1727.04
40088,40,1,6445.35,0.15,6445.35,4151.65,2293.7
40089,62,1,3514.02,0.1,3514.02,1944.45,1569.57
40090,2,2,8462.32,0.05,16924.64,10889.9,6034.74
40091,95,1,579.57,0.15,579.57,485.9,93.67
40092,20,1,7292.59,0.15,7292.59,4522.97,2769.62
40093,38,1,9597.22,0.2,9597.22,5926.25,3670.97
40094,33,1,1012.46,0.0,1012.46,615.72,396.74
40095,14,1,2206.62,0.2,2206.62,1920.38,286.24
40096,85,1,8985.79,0.05,8985.79,4883.02,4102.77
40097,75,1,1842.72,0.15,1842.72,1090.61,752.11
40098,1,1,11789.95,0.15,11789.95,6694.03,5095.92
40099,75,1,1262.02,0.25,1262.02,1090.61,171.41
40100,41,1,11979.16,0.1,11979.16,6241.31,5737.85
40101,52,2,1966.96,0.25,3933.92,2614.44,1319.48
40102,18,2,8628.59,0.2,17257.18,10797.1,6460.08
40103,20,2,6050.09,0.15,12100.18,9045.94,3054.24
40104,53,1,13221.86,0.1,13221.86,6971.98,6249.88
40105,35,2,8526.43,0.1,17052.86,10547.94,6504.92
40106,78,1,2340.59,0.15,2340.59,2187.07,153.52
40107,83,2,9257.51,0.15,18515.02,11285.78,7229.24
40108,38,1,7772.95,0.2,7772.95,5926.25,1846.7
40109,75,1,1486.48,0.1,1486.48,1090.61,395.87
40110,60,2,9768.13,0.15,19536.26,11136.42,8399.84
40111,34,1,5954.34,0.05,5954.34,3851.44,2102.9
40112,12,1,8480.36,0.2,8480.36,5097.89,3382.47
40113,23,1,8798.57,0.15,8798.57,5254.37,3544.2
40114,100,3,5140.82,0.25,15422.46,13325.16,2097.3
40115,20,1,9186.19,0.0,9186.19,4522.97,4663.22
40116,81,2,3330.51,0.25,6661.02,6201.12,459.9
40117,38,1,9300.59,0.2,9300.59,5926.25,3374.34
40118,94,1,5246.34,0.2,5246.34,3597.6,1648.74
40119,27,2,7719.17,0.15,15438.34,11532.1,3906.24
40120,26,1,8431.63,0.15,8431.63,4832.94,3598.69
40121,50,3,1053.21,0.15,3159.63,2334.54,825.09
40122,34,2,4085.28,0.2,8170.56,7702.88,467.68
40123,15,2,3284.98,0.2,6569.96,6379.44,190.52
